AccountReference,Farm,Farm_Name,Field_ID,Field_Name,Contour_ID,Crop_Type,LY_Crop_Type_MAP,DrillingDate,Soil_Type,Variety,Field Ha,Total Yield,ProductName,Applied date,Quantity kg,kg CO2/kg fert,kg CO2/application,Field fert total kg CO2,Fert kg CO2/t grain,
WHAT0011,2,Burderop,87,Down Butcher,914,Barley Winter,Winter Wheat,29/09/2021,Medium Chalk,SY Kingsbarn,51.5,593.33417,MOP 60%,24/03/2022,9200,0.28,2576,,,
WHAT0011,2,Burderop,87,Down Butcher,914,Barley Winter,Winter Wheat,29/09/2021,Medium Chalk,SY Kingsbarn,51.5,593.33417,Urea 46%,07/03/2022,7725,1.52,11742,,,
WHAT0011,2,Burderop,87,Down Butcher,914,Barley Winter,Winter Wheat,29/09/2021,Medium Chalk,SY Kingsbarn,51.5,593.33417,Urea 46%,25/04/2022,3605,1.52,5480,,,
WHAT0011,2,Burderop,87,Down Butcher,914,Barley Winter,Winter Wheat,29/09/2021,Medium Chalk,SY Kingsbarn,51.5,593.33417,TSP 46%,21/01/2022,7400,0.6981,5166,,,
WHAT0011,2,Burderop,87,Down Butcher,914,Barley Winter,Winter Wheat,29/09/2021,Medium Chalk,SY Kingsbarn,51.5,593.33417,Urea 46%,05/04/2022,7982.5,1.52,12133,39260,66.17,
WHAT0011,2,Burderop,91,The Flat,916,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,14,171.84651,Ammonium Sulphate,22/03/2022,980,0.6,588,,,
WHAT0011,2,Burderop,91,The Flat,916,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,14,171.84651,MOP 60%,24/03/2022,2800,0.28,784,,,
WHAT0011,2,Burderop,91,The Flat,916,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,14,171.84651,TSP 46%,21/01/2022,1800,0.6981,1257,,,
WHAT0011,2,Burderop,91,The Flat,916,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,14,171.84651,Urea 46%,07/03/2022,2100,1.52,3192,,,
WHAT0011,2,Burderop,91,The Flat,916,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,14,171.84651,Urea 46%,05/04/2022,2170,1.52,3298,,,
WHAT0011,2,Burderop,91,The Flat,916,Wheat Winter,Winter Oilseed Rape,08/10/2021,Medium Chalk,KWS Extase,14,171.84651,Urea 46%,25/04/2022,980,1.52,1490,10609,61.73,
WHAT0011,2,Burderop,102,Hackpen,917,Wheat Winter,Winter Beans,15/10/2021,Medium Chalk,KWS Extase,30,360,Ammonium Sulphate,22/03/2022,2100,0.6,1260,,,
WHAT0011,2,Burderop,102,Hackpen,917,Wheat Winter,Winter Beans,15/10/2021,Medium Chalk,KWS Extase,30,360,TSP 46%,24/11/2021,6600,0.6981,4607,,,
WHAT0011,2,Burderop,102,Hackpen,917,Wheat Winter,Winter Beans,15/10/2021,Medium Chalk,KWS Extase,30,360,Urea 46%,05/04/2022,4650,1.52,7068,,,
WHAT0011,2,Burderop,102,Hackpen,917,Wheat Winter,Winter Beans,15/10/2021,Medium Chalk,KWS Extase,30,360,Urea 46%,25/04/2022,2100,1.52,3192,,,
WHAT0011,2,Burderop,102,Hackpen,917,Wheat Winter,Winter Beans,15/10/2021,Medium Chalk,KWS Extase,30,360,Urea 46%,07/03/2022,4500,1.52,6840,22967,63.80,
WHAT0011,2,Burderop,106,Hodson Meadow,919,Beans Dried Winter,Winter Barley,19/10/2021,Medium Chalk,Vespa,27,126.20723,MOP 60%,28/03/2022,2200,0.28,616,,,
WHAT0011,2,Burderop,106,Hodson Meadow,919,Beans Dried Winter,Winter Barley,19/10/2021,Medium Chalk,Vespa,27,126.20723,TSP 46%,31/01/2022,2900,0.6981,2024,2640,20.92,
WHAT0011,2,Burderop,103,Landing Ground,920,Wheat Winter,Winter Wheat,16/10/2021,Medium Chalk,KWS Extase,27,297,Ammonium Sulphate,22/03/2022,1890,0.6,1134,,,
WHAT0011,2,Burderop,103,Landing Ground,920,Wheat Winter,Winter Wheat,16/10/2021,Medium Chalk,KWS Extase,27,297,TSP 46%,24/11/2021,4200,0.6981,2932,,,
WHAT0011,2,Burderop,103,Landing Ground,920,Wheat Winter,Winter Wheat,16/10/2021,Medium Chalk,KWS Extase,27,297,Urea 46%,28/02/2022,4590,1.52,6977,,,
WHAT0011,2,Burderop,103,Landing Ground,920,Wheat Winter,Winter Wheat,16/10/2021,Medium Chalk,KWS Extase,27,297,Urea 46%,04/04/2022,4185,1.52,6361,,,
WHAT0011,2,Burderop,103,Landing Ground,920,Wheat Winter,Winter Wheat,16/10/2021,Medium Chalk,KWS Extase,27,297,Urea 46%,21/04/2022,1890,1.52,2873,20277,68.27,
WHAT0011,2,Burderop,104,Long Meadow,921,Wheat Winter,Winter Wheat,17/10/2021,Medium Chalk,KWS Extase,5,57.32411,Ammonium Sulphate,22/03/2022,350,0.6,210,,,
WHAT0011,2,Burderop,104,Long Meadow,921,Wheat Winter,Winter Wheat,17/10/2021,Medium Chalk,KWS Extase,5,57.32411,TSP 46%,21/01/2022,1300,0.6981,908,,,
WHAT0011,2,Burderop,104,Long Meadow,921,Wheat Winter,Winter Wheat,17/10/2021,Medium Chalk,KWS Extase,5,57.32411,Urea 46%,28/02/2022,850,1.52,1292,,,
WHAT0011,2,Burderop,104,Long Meadow,921,Wheat Winter,Winter Wheat,17/10/2021,Medium Chalk,KWS Extase,5,57.32411,Urea 46%,04/04/2022,775,1.52,1178,,,
WHAT0011,2,Burderop,104,Long Meadow,921,Wheat Winter,Winter Wheat,17/10/2021,Medium Chalk,KWS Extase,5,57.32411,Urea 46%,21/04/2022,350,1.52,532,4120,71.86,
WHAT0011,2,Burderop,83,Lords Lane,922,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19,81.7549,Ammonium Sulphate,10/03/2022,2470,0.6,1482,,,
WHAT0011,2,Burderop,83,Lords Lane,922,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19,81.7549,TSP 46%,31/01/2022,1000,0.6981,698,,,
WHAT0011,2,Burderop,83,Lords Lane,922,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19,81.7549,Urea 46%,01/08/2021,1520,1.52,2310,,,
WHAT0011,2,Burderop,83,Lords Lane,922,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19,81.7549,Urea 46%,28/02/2022,2850,1.52,4332,,,
WHAT0011,2,Burderop,83,Lords Lane,922,Rape Winter,Winter Barley,04/08/2021,Medium Chalk,Aardvark,19,81.7549,Urea 46%,21/03/2022,2470,1.52,3754,12577,153.84,
WHAT0011,2,Burderop,100,New Meadows,924,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,8.5,75.10726,Ammonium Sulphate,22/03/2022,595,0.6,357,,,
WHAT0011,2,Burderop,100,New Meadows,924,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,8.5,75.10726,MOP 60%,28/03/2022,1700,0.28,476,,,
WHAT0011,2,Burderop,100,New Meadows,924,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,8.5,75.10726,TSP 46%,24/11/2021,1700,0.6981,1187,,,
WHAT0011,2,Burderop,100,New Meadows,924,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,8.5,75.10726,Urea 46%,28/02/2022,1445,1.52,2196,,,
WHAT0011,2,Burderop,100,New Meadows,924,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,8.5,75.10726,Urea 46%,04/04/2022,1317.5,1.52,2003,,,
WHAT0011,2,Burderop,100,New Meadows,924,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,8.5,75.10726,Urea 46%,21/04/2022,595,1.52,904,7123,94.84,
WHAT0011,2,Burderop,101,Seventy Acres,926,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,23,244.77591,Ammonium Sulphate,22/03/2022,1610,0.6,966,,,
WHAT0011,2,Burderop,101,Seventy Acres,926,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,23,244.77591,MOP 60%,28/03/2022,4000,0.28,1120,,,
WHAT0011,2,Burderop,101,Seventy Acres,926,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,23,244.77591,TSP 46%,25/11/2021,3300,0.6981,2304,,,
WHAT0011,2,Burderop,101,Seventy Acres,926,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,23,244.77591,Urea 46%,28/02/2022,3910,1.52,5943,,,
WHAT0011,2,Burderop,101,Seventy Acres,926,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,23,244.77591,Urea 46%,04/04/2022,3565,1.52,5419,,,
WHAT0011,2,Burderop,101,Seventy Acres,926,Wheat Winter,Winter Wheat,15/10/2021,Medium Chalk,KWS Extase,23,244.77591,Urea 46%,21/04/2022,1610,1.52,2447,18199,74.35,
WHAT0011,2,Burderop,93,Thund/lightning,927,Wheat Winter,Winter Oilseed Rape,09/10/2021,Medium Chalk,KWS Extase,51.5,651.11525,Ammonium Sulphate,22/03/2022,3605,0.6,2163,,,
WHAT0011,2,Burderop,93,Thund/lightning,927,Wheat Winter,Winter Oilseed Rape,09/10/2021,Medium Chalk,KWS Extase,51.5,651.11525,MOP 60%,24/03/2022,5100,0.28,1428,,,
WHAT0011,2,Burderop,93,Thund/lightning,927,Wheat Winter,Winter Oilseed Rape,09/10/2021,Medium Chalk,KWS Extase,51.5,651.11525,Urea 46%,30/03/2022,5150,1.52,7828,,,
WHAT0011,2,Burderop,93,Thund/lightning,927,Wheat Winter,Winter Oilseed Rape,09/10/2021,Medium Chalk,KWS Extase,51.5,651.11525,Urea 46%,13/04/2022,4635,1.52,7045,,,
WHAT0011,2,Burderop,93,Thund/lightning,927,Wheat Winter,Winter Oilseed Rape,09/10/2021,Medium Chalk,KWS Extase,51.5,651.11525,Urea 46%,25/02/2022,6695,1.52,10176,28641,43.99,
WHAT0011,2,Burderop,92,Underdown,928,Wheat Winter,Winter Beans,08/10/2021,Medium Chalk,KWS Extase,16.5,218.50959,Ammonium Sulphate,22/03/2022,1155,0.6,693,,,
WHAT0011,2,Burderop,92,Underdown,928,Wheat Winter,Winter Beans,08/10/2021,Medium Chalk,KWS Extase,16.5,218.50959,MOP 60%,24/03/2022,1500,0.28,420,,,
WHAT0011,2,Burderop,92,Underdown,928,Wheat Winter,Winter Beans,08/10/2021,Medium Chalk,KWS Extase,16.5,218.50959,TSP 46%,25/11/2021,2300,0.6981,1606,,,
WHAT0011,2,Burderop,92,Underdown,928,Wheat Winter,Winter Beans,08/10/2021,Medium Chalk,KWS Extase,16.5,218.50959,Urea 46%,07/03/2022,2475,1.52,3762,,,
WHAT0011,2,Burderop,92,Underdown,928,Wheat Winter,Winter Beans,08/10/2021,Medium Chalk,KWS Extase,16.5,218.50959,Urea 46%,25/04/2022,1155,1.52,1756,,,
WHAT0011,2,Burderop,92,Underdown,928,Wheat Winter,Winter Beans,08/10/2021,Medium Chalk,KWS Extase,16.5,218.50959,Urea 46%,05/04/2022,2557.5,1.52,3887,12124,55.48,
WHAT0011,2,HF Horton ,95,Beech Copes,930,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,9,108,Ammonium Sulphate,22/03/2022,630,0.6,378,,,
WHAT0011,2,HF Horton ,95,Beech Copes,930,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,9,108,MOP 60%,24/03/2022,900,0.28,252,,,
WHAT0011,2,HF Horton ,95,Beech Copes,930,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,9,108,TSP 46%,24/11/2021,1830,0.6981,1278,,,
WHAT0011,2,HF Horton ,95,Beech Copes,930,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,9,108,Urea 46%,07/03/2022,1350,1.52,2052,,,
WHAT0011,2,HF Horton ,95,Beech Copes,930,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,9,108,Urea 46%,05/04/2022,1395,1.52,2120,,,
WHAT0011,2,HF Horton ,95,Beech Copes,930,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,9,108,Urea 46%,25/04/2022,630,1.52,958,7038,65.16,
WHAT0011,2,HF Horton ,125,Beech Copes,930,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,10.5,126,Ammonium Sulphate,23/03/2022,787.5,0.6,473,,,
WHAT0011,2,HF Horton ,125,Beech Copes,930,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,10.5,126,MOP 60%,24/03/2022,1050,0.28,294,,,
WHAT0011,2,HF Horton ,125,Beech Copes,930,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,10.5,126,TSP 46%,24/11/2021,1830,0.6981,1278,,,
WHAT0011,2,HF Horton ,125,Beech Copes,930,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,10.5,126,Urea 46%,04/03/2022,1575,1.52,2394,,,
WHAT0011,2,HF Horton ,125,Beech Copes,930,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,10.5,126,Urea 46%,25/04/2022,735,1.52,1117,,,
WHAT0011,2,HF Horton ,125,Beech Copes,930,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,10.5,126,Urea 46%,08/04/2022,1627.5,1.52,2474,8029,63.72,
WHAT0011,2,Burderop,105,Front Field,931,Beans Dried Winter,Winter Barley,19/10/2021,Medium Chalk,Vespa,19.5,93.64582,TSP 46%,25/11/2021,2310,0.6981,1613,1613,17.22,
WHAT0011,2,HF Horton ,121,Windmilll,933,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,16.5,158.3869,Ammonium Sulphate,14/03/2022,1650,0.6,990,,,
WHAT0011,2,HF Horton ,121,Windmilll,933,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,16.5,158.3869,MOP 60%,24/03/2022,2900,0.28,812,,,
WHAT0011,2,HF Horton ,121,Windmilll,933,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,16.5,158.3869,TSP 46%,24/11/2021,2977,0.6981,2078,,,
WHAT0011,2,HF Horton ,121,Windmilll,933,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,16.5,158.3869,Urea 46%,05/03/2022,2475,1.52,3762,,,
WHAT0011,2,HF Horton ,121,Windmilll,933,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,16.5,158.3869,Urea 46%,29/03/2022,1485,1.52,2257,,,
WHAT0011,2,HF Horton ,121,Windmilll,933,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,16.5,158.3869,Urea 46%,05/04/2022,1485,1.52,2257,12157,76.75,
WHAT0011,2,HF Horton ,122,Dyke,934,Wheat Winter,Winter Barley,04/10/2021,Medium Chalk,Graham,28.5,311.9517,Ammonium Sulphate,23/03/2022,2137.5,0.6,1283,,,
WHAT0011,2,HF Horton ,122,Dyke,934,Wheat Winter,Winter Barley,04/10/2021,Medium Chalk,Graham,28.5,311.9517,Urea 46%,05/03/2022,4275,1.52,6498,,,
WHAT0011,2,HF Horton ,122,Dyke,934,Wheat Winter,Winter Barley,04/10/2021,Medium Chalk,Graham,28.5,311.9517,Urea 46%,08/04/2022,4702.5,1.52,7148,,,
WHAT0011,2,HF Horton ,122,Dyke,934,Wheat Winter,Winter Barley,04/10/2021,Medium Chalk,Graham,28.5,311.9517,Urea 46%,25/04/2022,1995,1.52,3032,17961,57.58,
WHAT0011,2,HF Horton ,120,Rams Ground,935,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,11,102.9131,Ammonium Sulphate,14/03/2022,1100,0.6,660,,,
WHAT0011,2,HF Horton ,120,Rams Ground,935,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,11,102.9131,MOP 60%,24/03/2022,1600,0.28,448,,,
WHAT0011,2,HF Horton ,120,Rams Ground,935,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,11,102.9131,TSP 46%,24/11/2021,2340,0.6981,1634,,,
WHAT0011,2,HF Horton ,120,Rams Ground,935,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,11,102.9131,Urea 46%,05/03/2022,1650,1.52,2508,,,
WHAT0011,2,HF Horton ,120,Rams Ground,935,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,11,102.9131,Urea 46%,29/03/2022,990,1.52,1505,,,
WHAT0011,2,HF Horton ,120,Rams Ground,935,Barley Winter,Winter Wheat,27/09/2021,Medium Chalk,SY Armadillo,11,102.9131,Urea 46%,05/04/2022,990,1.52,1505,8259,80.25,
WHAT0011,2,HF Horton ,127,Titcombes,939,Wheat Winter,Maize Forage,15/10/2021,Medium Chalk,Graham,14,151.74949,Ammonium Sulphate,23/03/2022,1050,0.6,630,,,
WHAT0011,2,HF Horton ,127,Titcombes,939,Wheat Winter,Maize Forage,15/10/2021,Medium Chalk,Graham,14,151.74949,MOP 60%,24/03/2022,3200,0.28,896,,,
WHAT0011,2,HF Horton ,127,Titcombes,939,Wheat Winter,Maize Forage,15/10/2021,Medium Chalk,Graham,14,151.74949,Urea 46%,04/03/2022,2100,1.52,3192,,,
WHAT0011,2,HF Horton ,127,Titcombes,939,Wheat Winter,Maize Forage,15/10/2021,Medium Chalk,Graham,14,151.74949,Urea 46%,08/04/2022,2170,1.52,3298,,,
WHAT0011,2,HF Horton ,127,Titcombes,939,Wheat Winter,Maize Forage,15/10/2021,Medium Chalk,Graham,14,151.74949,Urea 46%,25/04/2022,980,1.52,1490,9506,62.64,
WHAT0011,2,Burderop,82,Buff Cottage,985,Rape Winter,Winter Barley,02/08/2021,Medium Chalk,Aardvark,25,103.2685,Ammonium Sulphate,10/03/2022,2500,0.6,1500,,,
WHAT0011,2,Burderop,82,Buff Cottage,985,Rape Winter,Winter Barley,02/08/2021,Medium Chalk,Aardvark,25,103.2685,Biosolid Sludge,27/07/2021,0,,,,,
WHAT0011,2,Burderop,82,Buff Cottage,985,Rape Winter,Winter Barley,02/08/2021,Medium Chalk,Aardvark,25,103.2685,MOP 60%,18/03/2022,1800,0.28,504,,,
WHAT0011,2,Burderop,82,Buff Cottage,985,Rape Winter,Winter Barley,02/08/2021,Medium Chalk,Aardvark,25,103.2685,Urea 46%,21/03/2022,3250,1.52,4940,,,
WHAT0011,2,Burderop,82,Buff Cottage,985,Rape Winter,Winter Barley,02/08/2021,Medium Chalk,Aardvark,25,103.2685,Urea 46%,28/02/2022,3750,1.52,5700,12644,122.44,
WHAT0011,2,Burderop,107,Draycott Corner,990,Wheat Winter,Winter Wheat,25/10/2021,Medium Chalk,Skyfall,29,296.7625,Ammonium Sulphate,22/03/2022,2030,0.6,1218,,,
WHAT0011,2,Burderop,107,Draycott Corner,990,Wheat Winter,Winter Wheat,25/10/2021,Medium Chalk,Skyfall,29,296.7625,MOP 60%,28/03/2022,2900,0.28,812,,,
WHAT0011,2,Burderop,107,Draycott Corner,990,Wheat Winter,Winter Wheat,25/10/2021,Medium Chalk,Skyfall,29,296.7625,Urea 46%,21/04/2022,2030,1.52,3086,,,
WHAT0011,2,Burderop,107,Draycott Corner,990,Wheat Winter,Winter Wheat,25/10/2021,Medium Chalk,Skyfall,29,296.7625,Urea 46%,04/04/2022,4495,1.52,6832,,,
WHAT0011,2,Burderop,107,Draycott Corner,990,Wheat Winter,Winter Wheat,25/10/2021,Medium Chalk,Skyfall,29,296.7625,Urea 46%,28/02/2022,4930,1.52,7494,19442,65.51,
WHAT0011,2,Burderop,89,Draycott Road,991,Wheat Winter,NULL,06/10/2021,Medium Chalk,Graham,12.5,150,Ammonium Sulphate,22/03/2022,875,0.6,525,,,
WHAT0011,2,Burderop,89,Draycott Road,991,Wheat Winter,NULL,06/10/2021,Medium Chalk,Graham,12.5,150,MOP 60%,28/03/2022,1250,0.28,350,,,
WHAT0011,2,Burderop,89,Draycott Road,991,Wheat Winter,NULL,06/10/2021,Medium Chalk,Graham,12.5,150,Urea 46%,07/03/2022,1875,1.52,2850,,,
WHAT0011,2,Burderop,89,Draycott Road,991,Wheat Winter,NULL,06/10/2021,Medium Chalk,Graham,12.5,150,Urea 46%,05/04/2022,1937.5,1.52,2945,,,
WHAT0011,2,Burderop,89,Draycott Road,991,Wheat Winter,NULL,06/10/2021,Medium Chalk,Graham,12.5,150,Urea 46%,25/04/2022,875,1.52,1330,8000,53.33,
WHAT0011,2,Burderop,88,Picket,992,Wheat Winter,Grass,06/10/2021,Medium Chalk,Graham,11.5,129.55108,Ammonium Sulphate,22/03/2022,805,0.6,483,,,
WHAT0011,2,Burderop,88,Picket,992,Wheat Winter,Grass,06/10/2021,Medium Chalk,Graham,11.5,129.55108,MOP 60%,28/03/2022,1150,0.28,322,,,
WHAT0011,2,Burderop,88,Picket,992,Wheat Winter,Grass,06/10/2021,Medium Chalk,Graham,11.5,129.55108,Urea 46%,07/03/2022,1725,1.52,2622,,,
WHAT0011,2,Burderop,88,Picket,992,Wheat Winter,Grass,06/10/2021,Medium Chalk,Graham,11.5,129.55108,Urea 46%,05/04/2022,1782.5,1.52,2709,,,
WHAT0011,2,Burderop,88,Picket,992,Wheat Winter,Grass,06/10/2021,Medium Chalk,Graham,11.5,129.55108,Urea 46%,25/04/2022,805,1.52,1224,7360,56.81,
WHAT0011,2,Burderop,94,Down Ormands,993,Barley Winter,Winter Wheat,10/10/2021,Medium Chalk,SY Kingsbarn,77,701.51619,Ammonium Sulphate,22/03/2022,5390,0.6,3234,,,
WHAT0011,2,Burderop,94,Down Ormands,993,Barley Winter,Winter Wheat,10/10/2021,Medium Chalk,SY Kingsbarn,77,701.51619,MOP 60%,24/03/2022,10400,0.28,2912,,,
WHAT0011,2,Burderop,94,Down Ormands,993,Barley Winter,Winter Wheat,10/10/2021,Medium Chalk,SY Kingsbarn,77,701.51619,Urea 46%,30/03/2022,10010,1.52,15215,,,
WHAT0011,2,Burderop,94,Down Ormands,993,Barley Winter,Winter Wheat,10/10/2021,Medium Chalk,SY Kingsbarn,77,701.51619,Urea 46%,13/04/2022,7700,1.52,11704,,,
WHAT0011,2,Burderop,94,Down Ormands,993,Barley Winter,Winter Wheat,10/10/2021,Medium Chalk,SY Kingsbarn,77,701.51619,Urea 46%,26/02/2022,11550,1.52,17556,50621,72.16,
WHAT0011,2,Burderop,98,Pond,995,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,32,357.40336,Ammonium Sulphate,22/03/2022,2240,0.6,1344,,,
WHAT0011,2,Burderop,98,Pond,995,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,32,357.40336,MOP 60%,24/03/2022,5200,0.28,1456,,,
WHAT0011,2,Burderop,98,Pond,995,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,32,357.40336,Urea 46%,28/02/2022,5440,1.52,8269,,,
WHAT0011,2,Burderop,98,Pond,995,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,32,357.40336,Urea 46%,04/04/2022,4960,1.52,7539,,,
WHAT0011,2,Burderop,98,Pond,995,Wheat Winter,Winter Wheat,11/10/2021,Medium Chalk,KWS Extase,32,357.40336,Urea 46%,21/04/2022,2240,1.52,3405,22013,61.59,
WHAT0011,2,Coombe Lacey,114,Camp East/West,1038,Barley Spring,Winter Wheat,10/03/2022,Medium Chalk,RGT Planet,34,296.27676,Ammonium Sulphate,21/03/2022,2550,0.6,1530,,,
WHAT0011,2,Coombe Lacey,114,Camp East/West,1038,Barley Spring,Winter Wheat,10/03/2022,Medium Chalk,RGT Planet,34,296.27676,MOP 60%,28/03/2022,5000,0.28,1400,,,
WHAT0011,2,Coombe Lacey,114,Camp East/West,1038,Barley Spring,Winter Wheat,10/03/2022,Medium Chalk,RGT Planet,34,296.27676,TSP 46%,30/03/2022,1400,0.6981,977,,,
WHAT0011,2,Coombe Lacey,114,Camp East/West,1038,Barley Spring,Winter Wheat,10/03/2022,Medium Chalk,RGT Planet,34,296.27676,Urea 46%,29/03/2022,8160,1.52,12403,16311,55.05,
WHAT0011,2,Coombe Lacey,113,Hump,1040,Barley Spring,Winter Barley,10/03/2022,Medium Chalk,RGT Planet,16,135.14817,Ammonium Sulphate,21/03/2022,1200,0.6,720,,,
WHAT0011,2,Coombe Lacey,113,Hump,1040,Barley Spring,Winter Barley,10/03/2022,Medium Chalk,RGT Planet,16,135.14817,MOP 60%,28/03/2022,2500,0.28,700,,,
WHAT0011,2,Coombe Lacey,113,Hump,1040,Barley Spring,Winter Barley,10/03/2022,Medium Chalk,RGT Planet,16,135.14817,TSP 46%,30/03/2022,2100,0.6981,1466,,,
WHAT0011,2,Coombe Lacey,113,Hump,1040,Barley Spring,Winter Barley,10/03/2022,Medium Chalk,RGT Planet,16,135.14817,Urea 46%,29/03/2022,3840,1.52,5837,8723,64.54,
WHAT0011,2,Coombe Lacey,111,Downs/ R-R,1042,Beans Dried Winter,Winter Wheat,19/10/2021,Medium Chalk,Vespa,10,39.15174,MOP 60%,28/03/2022,1000,0.28,280,,,
WHAT0011,2,Coombe Lacey,111,Downs/ R-R,1042,Beans Dried Winter,Winter Wheat,19/10/2021,Medium Chalk,Vespa,10,39.15174,TSP 46%,30/03/2022,1600,0.6981,1117,1397,35.68,
WHAT0011,2,Coombe Lacey,112,Reservoir,1043,Barley Spring,Winter Barley,10/03/2022,Medium Chalk,RGT Planet,9.5,69.27508,Ammonium Sulphate,21/03/2022,712.5,0.6,428,,,
WHAT0011,2,Coombe Lacey,112,Reservoir,1043,Barley Spring,Winter Barley,10/03/2022,Medium Chalk,RGT Planet,9.5,69.27508,MOP 60%,28/03/2022,1300,0.28,364,,,
WHAT0011,2,Coombe Lacey,112,Reservoir,1043,Barley Spring,Winter Barley,10/03/2022,Medium Chalk,RGT Planet,9.5,69.27508,Urea 46%,29/03/2022,2280,1.52,3466,4257,61.45,
WHAT0011,2,Burderop,81,Buff Lane,1044,Rape Winter,Winter Barley,02/08/2021,Medium Chalk,Aardvark,19.5,82.39246,Ammonium Sulphate,10/03/2022,1950,0.6,1170,,,
WHAT0011,2,Burderop,81,Buff Lane,1044,Rape Winter,Winter Barley,02/08/2021,Medium Chalk,Aardvark,19.5,82.39246,MOP 60%,18/03/2022,1600,0.28,448,,,
WHAT0011,2,Burderop,81,Buff Lane,1044,Rape Winter,Winter Barley,02/08/2021,Medium Chalk,Aardvark,19.5,82.39246,Urea 46%,21/03/2022,2535,1.52,3853,,,
WHAT0011,2,Burderop,81,Buff Lane,1044,Rape Winter,Winter Barley,02/08/2021,Medium Chalk,Aardvark,19.5,82.39246,Urea 46%,28/02/2022,2925,1.52,4446,9917,120.37,
WHAT0011,2,Coombe Lacey,109,Y Chiseldon Camp,4255,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,4.5,47.28734,Ammonium Sulphate,21/03/2022,337.5,0.6,203,,,
WHAT0011,2,Coombe Lacey,109,Y Chiseldon Camp,4255,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,4.5,47.28734,Urea 46%,05/03/2022,675,1.52,1026,,,
WHAT0011,2,Coombe Lacey,109,Y Chiseldon Camp,4255,Wheat Winter,Winter Beans,11/10/2021,Medium Chalk,Graham,4.5,47.28734,Urea 46%,05/04/2022,787.5,1.52,1197,,,
